IMDb ID	Title	Year	Language(s)
tt0089461	The Last Dragon	1985	English
tt0922748	Berbils	1985	N/A
tt0089457	Ladyhawke	1985	English
tt1339895	Episode #1.5	1985	English
tt1336827	Episode #1.1	1985	N/A
tt0090563	Betty Blue	1986	French
tt0090756	Blue Velvet	1986	English
tt0091480	Manon of the Spring	1986	French
tt0090555	Crocodile Dundee	1986	English
tt0091225	Howard the Duck	1986	English
tt0504430	Pennsylvania 6-5000	1986	English
tt0091276	Invaders from Mars	1986	English
tt0091278	Iron Eagle	1986	English
tt0092099	Top Gun	1986	English
tt0090768	The Boy Who Could Fly	1986	English
tt0092007	Star Trek IV: The Voyage Home	1986	English, Finnish
tt0092038	Sword of Gideon	1986	English
tt0091877	Ruthless People	1986	English
tt0091080	Jason Lives: Friday the 13th Part VI	1986	English
tt0091419	Little Shop of Horrors	1986	English
tt0090967	Down by Law	1986	English, Italian
tt0091042	Ferris Bueller's Day Off	1986	English, German
tt0091757	Pirates	1986	English, French, Spanish
tt0090685	Back to School	1986	English
tt0088484	Black-Adder II	1986	English
tt0768300	Baby, You Can Drive My Car	1986	English
tt0090848	The Clan of the Cave Bear	1986	English
tt0091369	Labyrinth	1986	English
tt0768309	Oh, Tannerbaum	1986	English
tt0091164	Half Moon Street	1986	English
tt0091530	The Mission	1986	English, Guarani, Spanish, Latin
tt0091149	The Great Mouse Detective	1986	English, French, German, Italian
tt0089118	F/X	1986	English
tt0091326	The Karate Kid Part II	1986	English
tt0091541	The Money Pit	1986	English, Spanish, Chinese
tt0090863	The Color of Money	1986	English, Spanish
tt0090852	Clockwise	1986	English
tt0504399	For Your Eyes Only	1986	English
tt0090830	Children of a Lesser God	1986	English, American Sign Language
tt0504397	Don't It Make My Brown Eyes Blue?	1986	English
tt0685619	The Abbey Grange	1986	English
tt0090728	Big Trouble in Little China	1986	English, Cantonese
tt0685626	The Priory School	1986	English
tt0091607	Martial Arts of Shaolin	1986	Mandarin
tt0092085	Thrashin'	1986	English
tt0090927	The Delta Force	1986	English, Arabic, Hebrew, Greek
tt0091495	Matador	1986	Spanish
tt0685629	The Six Napoleons	1986	English
tt0091630	Night of the Creeps	1986	English
tt0091059	Flight of the Navigator	1986	English
tt0091637	No Mercy	1986	English, French
tt0090917	Deadly Friend	1986	English
tt0504415	Jump	1986	English
tt0091209	The Hitcher	1986	English, French
tt0089695	No Retreat, No Surrender	1986	English
tt0092067	Castle in the Sky	1986	Japanese
tt0092263	A Better Tomorrow	1986	Cantonese, Mandarin, English
tt0091288	Jean de Florette	1986	French
tt0091217	Hoosiers	1986	English
tt0092005	Stand by Me	1986	English
tt0504405	Help Me, Rhonda	1986	English
tt0091828	Raw Deal	1986	English
tt0091738	Peggy Sue Got Married	1986	English
tt0091167	Hannah and Her Sisters	1986	English
tt0091306	Jumpin' Jack Flash	1986	English
tt0133351	Alex Is Lovesick	1986	Hebrew, Polish
tt0091398	The Beauty of Vice	1986	Serbo-Croatian, English
tt0210968	The Second Stain	1986	English
tt0090888	Crossroads	1986	English
tt0091166	Hands of Steel	1986	Italian, Spanish, English
tt0091799	Psycho III	1986	English
tt0091790	Pretty in Pink	1986	English
tt0091763	Platoon	1986	English, Vietnamese
tt0269784	Return to Departure: The Biography of a Painting or Watching a Pigment Dry and other Realisms	1986	English
tt0504165	Dishpan Man	1986	English
tt0090490	North and South, Book II	1986	English
tt0092106	The Transformers: The Movie	1986	English, Japanese
tt0091777	Police Academy 3: Back in Training	1986	English
tt0059753	The Cage	1986	English
tt0090605	Aliens	1986	English
tt0091949	Short Circuit	1986	English
tt0090859	Cobra	1986	English
tt0638745	Nightmares	1986	English
tt0091778	Poltergeist II: The Other Side	1986	English
tt0091129	The Golden Child	1986	English
tt0091187	Heartbreak Ridge	1986	English, Spanish
tt0091341	Kin-dza-dza!	1986	Georgian, Russian
tt0091983	Something Wild	1986	English
tt0504421	Looking for Lucky	1986	English
tt0090315	When the Wind Blows	1986	English
tt0091064	The Fly	1986	English
tt0091635	9½ Weeks	1986	English, Spanish
tt0090521	The Singing Detective	1986	English
tt0504444	Strangers in the Night	1986	English
tt0092086	¡Three Amigos!	1986	English, Spanish, German
tt0091431	Armour of God	1986	Cantonese, English
tt0504416	Keepin' the Faith	1986	English
tt0091203	Highlander	1986	English
tt0504429	On the Road Again	1986	English
tt0091499	Maximum Overdrive	1986	English
tt0768299	A.L.F.	1986	English
tt0091605	The Name of the Rose	1986	English, Latin
tt0091054	Firefighter	1986	English
tt0685624	The Man with the Twisted Lip	1986	English
tt0504439	Somewhere Over the Rerun	1987	English
tt0089471	Legend of the White Horse	1987	English, Polish
tt0504401	Going Out of My Head Over You	1987	English
tt0093111	The Grand Highway	1987	French
tt0092695	The Brave Little Toaster	1987	English
tt0642232	Buck Can Do It	1987	N/A
tt0092666	Blind Date	1987	English
tt0642261	Earth Angel	1987	English
tt0642437	You Better Watch Out	1987	English
